,first_purchase,shelf_price,pct_disc,pct_retail_disc,pct_coupon_disc,display_1,display_2,display_3,display_4,display_5,display_6,display_7,display_9,display_A,mailer_A,mailer_C,mailer_D,mailer_H,mailer_J,marital_status_A,marital_status_B,homeowner_Homeowner,homeowner_Probable Owner,homeowner_Probable Renter,homeowner_Renter,hhcomp_1 Adult Kids,hhcomp_2 Adults Kids,hhcomp_2 Adults No Kids,hhcomp_Single Female,hhcomp_Single Male,kid_category_1,kid_category_2,kid_category_3+,kid_category_None/Unknown,age_ordinal,income_ordinal,hhsize_ordinal,campaign_6.0,campaign_8.0,campaign_13.0,campaign_18.0,campaign_29.0,campaign_30.0,description_TypeA,description_TypeB,description_TypeC
16716,False,2.29,0.1266375545851528,0.1266375545851528,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16717,False,2.19,0.0867579908675798,0.0867579908675799,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16718,False,2.29,0.1266375545851528,0.1266375545851528,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16719,False,2.29,0.1266375545851528,0.1266375545851528,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16720,False,2.29,0.1266375545851528,0.1266375545851528,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16721,False,2.19,0.0867579908675798,0.0867579908675799,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16722,False,2.29,0.1266375545851528,0.1266375545851528,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16723,False,2.29,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16724,True,2.29,0.1266375545851528,0.1266375545851528,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16725,True,5.79,0.3298791018998273,0.3298791018998273,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16726,True,1.29,0.2248062015503876,0.2248062015503875,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1.0,19.5,2.0,0,0,0,0,0,0,0,0,0
16727,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16728,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16729,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16730,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16731,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16732,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16733,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16734,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16735,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16736,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16737,True,2.99,0.100334448160535,0.1003344481605351,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16738,True,3.59,0.3036211699164345,0.3036211699164345,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16739,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16740,True,2.39,0.1631799163179916,0.1631799163179916,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16741,True,2.39,0.1631799163179916,0.1631799163179916,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16742,True,4.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2.0,62.0,1.0,0,0,0,0,0,0,0,0,0
16745,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16746,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16747,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16748,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16749,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16750,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16751,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16752,True,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16753,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16754,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16755,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16756,False,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16757,False,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16758,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16759,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16760,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16761,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16762,True,0.39,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16763,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16764,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16765,True,2.69,0.3717472118959108,0.3717472118959108,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.0,10.0,5.0,0,0,0,0,0,0,0,0,0
16766,True,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16767,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16768,False,2.19,0.0867579908675798,0.0867579908675799,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16769,False,2.19,0.0867579908675798,0.0867579908675799,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,1,0,0,0,0,1,0,0
16770,False,2.19,0.0867579908675798,0.0867579908675799,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,1,0,0,0,1,0,0
16771,False,2.19,0.0867579908675798,0.0867579908675799,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16772,False,2.19,0.0867579908675798,0.0867579908675799,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,1,0,0,1,0,0
16773,False,2.19,0.0867579908675798,0.0867579908675799,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,1,0,0,1,0,0
16774,False,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16775,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16776,True,2.19,0.0867579908675798,0.0867579908675799,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16777,False,0.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16778,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16779,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16780,False,0.79,0.2405063291139241,0.240506329113924,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16781,True,2.39,0.1631799163179916,0.1631799163179916,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16782,False,2.39,0.1631799163179916,0.1631799163179916,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16783,False,2.39,0.3012552301255229,0.301255230125523,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16784,False,2.39,0.1631799163179916,0.1631799163179916,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16785,True,2.39,0.1631799163179916,0.1631799163179916,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16786,True,4.99,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16787,True,3.39,0.2625368731563422,0.2625368731563421,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16790,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,1,0,0,1,0,0
16791,True,0.79,0.3670886075949367,0.3670886075949366,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,1,0,0,1,0,0
16792,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,1,0,0,0,0,1,0,0
16793,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16794,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16795,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,1,0,0,0,0,1,0,0
16796,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16797,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16798,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,1,0,0,0,1,0,0
16799,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,1,0,0,0,0,1,0,0
16800,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16801,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16802,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16803,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,1,0,0,0,1,0,0
16804,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16805,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16806,True,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,1,0,0,0,1,0,0
16807,False,0.4,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,19.5,1.0,0,0,0,0,0,0,0,0,0
16808,True,2.79,0.1039426523297491,0.1039426523297491,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16809,True,2.29,0.1266375545851528,0.1266375545851528,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16810,False,2.79,0.0,-0.0,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16811,True,3.69,0.1897018970189702,0.1897018970189701,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16812,False,3.69,0.10840108401084,0.1084010840108401,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,1,0,0,0,0,1,0,0
16813,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,1,0,0,0,0,1,0,0
16814,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16815,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16816,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,1,0,0,0,0,1,0,0
16817,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16818,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16819,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16820,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,1,0,0,0,0,1,0,0
16821,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16822,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16823,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16824,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16825,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,1,0,0,0,0,1,0,0
16826,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16827,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16828,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16829,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16830,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16831,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,1,0,0,0,0,1,0,0
16832,True,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
16833,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,1,0,0,0,0,1,0,0
16834,False,0.3999999999999999,0.0999999999999999,0.1,-0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,3.0,62.0,2.0,0,0,0,0,0,0,0,0,0
